restaurant_id,review_num,review_text,
8786818,5,,"I went here 3 times in a row, the sushi was just that good. And unlike the previous place, the soy sauce was normal as well.

I have a strong preference towards salmon, so I mostly ordered fatty salmon. Which was divine. I also liked tuna mayo, seared salmon with spicy sauce, seasonal eggplant sushi sans balsamic and some other sushis. I did order a portion of fatty tune, but it was too chewy for my taste even if it was the most expensive sushi there. They also have Asahi on draft.

Besides sushi, you can order other foods as well, like tempura, fried chicken, squid etc. 

The atmosphere is very nice. Even when AC broke, it was still totally worth it. During the rush hours - there might be a small wait time. They also close already at 21.00 even though website says 21.30. 

I definitely would recommend this place. The food was good, service was friendly, and overall atmosphere was great."
8786818,6,,My favorite sushi restaurant
8786818,7,,"I have been at this restaurant during my stay in Japan, it has been a very good experience, good quality sushi directly prepared in from of you, very enjoyable. Staff very helpful even if you dont speak korean. prices are quite affordable, with around 20-30 € you have a very good meal."
8786818,8,,Incredible sushi and much more!
8786818,9,,"Gatten Sushi - I come here a lot. I’ve had it here, as well as in Myeongdong and Lotte World Mall and this is my favorite location. If you are in the are you should definitely check it out. Try the salmon with fried onions on top. I also get the white fish and some tuna rolls. I probably will come back next week."
8786818,10,,Good quality sushi at affordable price
8786818,11,,"You know how when the locals line up for a place it is good. Well this is the Japanese local spot. It takes forever to get into, but the wait is worth it. The freshest Sushi, and the quality is top notch. IT is located on the 5th floor of the Lotte Tower Mall. The cost is around $75 USD for two people, till you are both full. The staff are friendly and attentive, but the food is what you really come here for. The only other place to get Sushi like this is in Tokyo, so... It is a must try. I eat there once every two weeks, sometimes even more. Every chance I am in Seoul.  Has both rabbles and bar seats around the moving Sushi conveyor."
8786818,12,,"Yep, it’s great, and a must if you’re walking distance"
8786818,13,,Affordable high quality sushi
8786818,14,,Good sushi and fun atmosphere!
8786818,15,,Good sushi and long wait..
4050241,1,,Good food and good people
4050241,2,,One of My Best Meals in Seoul…
4050241,3,,"A Persian palace where you can feel the unique scent, taste, and texture"
4050241,4,,"Tabuk Province, Saudi Arabia"
4050241,5,,"This guy is the most hospitable host you could ever have serve you in Seoul. His food is amazing and so spectacular that my children didn't want to eat anywhere else, so we had to dine here every night and it was so worth it!"
4050241,6,,Percian restaurant in seoul
4050241,7,,Persian experience in Seoul
4050241,8,,"Review: Persian Palace, Seoul Korea"
4050241,9,,"Raleigh, North Carolina, United States"
4050241,10,,An  Iranian restaurant in heart of Seoul
4050241,11,,"I have visited Seoul 8-9 times and everytime i come to visit my friend we make it a point to go here at least twice! My friend and i are both 'foodies' and will eat more than a variety of ethnic foods during my visit. The Persian Palace is without a doubt our favorite. The curries are terrific, the meats outstanding, and all of the naan is choice. The owner is always friendly and remembers me every time even though i only visit once a year. Going here is a must!"
4050241,12,,The Best Curry In Korea!!!
4050241,13,,"The food sooo delicious, tasty and yummy I love this place we eat kabab with basmaty rice so good also the best samosa I have been eat and Persia soup wow Yummy. Also the service so good 
We forgot to take a pic's for the food cuz its soo delicious ㅋㅋㅋ 
The place its nice and beautiful
We will back again ^^"
4050241,14,,Spice Level is really decent!!
4050241,15,,"Singapore, null, Singapore"
9318260,1,,Perfect place for coffee and breakfast
9318260,2,,"We took sandwiches, salads and cookies to go.
The salads were great, fresh ingredients, good dressing.
There are multiple options in sandwiches we tried three different kinds and all were delicious.
Cookies were yummy!"
9318260,3,,"Rotterdam, The Netherlands"
9318260,4,,"Was in Itewon and we frequent PB for breakfast. I ask for a little milk for my coffee but was rejected with a command saying. ' We don't give milk'. It's utterly disappointing coming from such an establishment and from Korea, where by service is suppose to be good. Don't they know that drinking coffee with milk is a norm? That's little thought would make many visitors happier."
9318260,5,,Wasn't able to eat much because the food wasn't ready but what we had was okay. We were not sure about the mustard on our sandwiches. Hopefully we'll try more next time.
9318260,6,,"Chocolate Croissant,Sandwiches & Tarts"
9318260,7,,Nice Bakery at An Affordable Price
9318260,8,,Great place to start your day!!!
9318260,9,,"Rotterdam, The Netherlands"
9318260,10,,"After Lots of Korean Food, Paris Baguette Is a Nice Change of Pace"
9318260,11,,Bought my bread from Paris Baguette
8677934,1,,Tasteful and enjoyable place to eat
8677934,2,,"Gloucestershire, United Kingdom"
8677934,3,,"No Brazilian sausages :-( but other than that, the meats were awesome. Picanha, falda, and great desserts and coffee. And Guarana. Heaven."
8677934,4,,Best churrascaria in Seoul
8677934,5,,Had Dinner here with Colleauges
8677934,6,,Best Brazilian Steak House in Seoul!
8677934,7,,"One of the best places I have eaten in Seoul!! ???? Take the express bus terminal stop, exit 3 and walk straight you will be in on the left, just past the walking bridge."
8677934,8,,We had planned our anniversary dinner on this Churasceria. Since we came around 9 in the evening most of the Korean quest where about to leave. Even though they tried the keep the grill alive for us it was a bit stress and some cold meat. But plus for green and red cards like a real Churasceria. And very friendly staff! I think next time we will come earlier and then I'm quite sure that they will get 4 or 5 from us. Try it :)
8677934,9,,Super good food. Nice service. Can be recommented. Alot of very good meet. Salatbar is excellent.  Was her on april 3rd 2017
8677934,10,,"good potential, but outcome disspoitning"
8677934,11,,"Meat, meat and more amazing meat"
8677934,12,,We made a reservation for lunch. We were greeted in a timely fashion but that was the only good thing about this place. The servers took too long to bring the meat selection even when the restaurant was not full. It seemed like they were trying to waste time so you couldn't eat much. There are better brazilian steakhouses in seoul to try.
8677934,13,,"San Francisco, California"
8677934,14,,"We arrived around 8:30pm on a Saturday night. The place was less than half full but we were seated in a corner and were completely ignored. I had to get up to find someone to order wine. I had to get up to get utensils. I had to wave at someone to get more water. When the meat started coming, only 1 server actually came to our table. Others would walk around on the other side of the restaurant, look at us, and just continue walking back into the kitchen. Also, the servings were quite small. We ended up just sitting there with no food on our plates most of the night. The food was delicious, but the awful service made our visit was negative."
